clip_stem,vid,match,set_id,rally,ball_round,raw_type_en,player_side,split_v2,split_bst_baseline,aroundhead,backhand,frame_num,shuttle_start_f,shuttle_end_f,clip_start_frame,clip_end_frame
34_1_13_1,34,Ratchanok_Intanon_Pusarla_V._Sindhu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set1,13,1,long_service,Bottom,val,train,0.0,0.0,24640,24625,24692,24580,24976
34_1_13_2,34,Ratchanok_Intanon_Pusarla_V._Sindhu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set1,13,2,drop,Top,val,train,0.0,0.0,24701,24656,24727,24580,24976
34_1_13_3,34,Ratchanok_Intanon_Pusarla_V._Sindhu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set1,13,3,net_shot,Bottom,val,train,0.0,1.0,24720,24701,24756,24580,24976
34_1_13_4,34,Ratchanok_Intanon_Pusarla_V._Sindhu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set1,13,4,push,Top,val,train,0.0,1.0,24749,24720,24793,24580,24976
34_1_13_5,34,Ratchanok_Intanon_Pusarla_V._Sindhu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set1,13,5,passive_drop,Bottom,val,train,0.0,0.0,24786,24749,24826,24580,24976
34_1_13_6,34,Ratchanok_Intanon_Pusarla_V._Sindhu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set1,13,6,lob,Top,val,train,0.0,1.0,24819,24786,24871,24580,24976
34_1_13_7,34,Ratchanok_Intanon_Pusarla_V._Sindhu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set1,13,7,smash,Bottom,val,train,0.0,0.0,24871,24826,24893,24580,24976
34_1_13_8,34,Ratchanok_Intanon_Pusarla_V._Sindhu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set1,13,8,return_net,Top,val,train,0.0,1.0,24886,24871,24901,24580,24976
34_1_14_1,34,Ratchanok_Intanon_Pusarla_V._Sindhu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set1,14,1,unknown,Bottom,,train,,,25714,25699,25766,25654,26182
34_1_14_2,34,Ratchanok_Intanon_Pusarla_V._Sindhu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set1,14,2,smash,Top,val,train,0.0,0.0,25794,25749,25812,25654,26182
34_1_14_3,34,Ratchanok_Intanon_Pusarla_V._Sindhu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set1,14,3,return_net,Bottom,val,train,0.0,1.0,25805,25794,25828,25654,26182
34_1_14_4,34,Ratchanok_Intanon_Pusarla_V._Sindhu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set1,14,4,net_shot,Top,val,train,0.0,1.0,25821,25805,25851,25654,26182
34_1_14_5,34,Ratchanok_Intanon_Pusarla_V._Sindhu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set1,14,5,push,Bottom,val,train,0.0,1.0,25844,25821,25872,25654,26182
34_1_14_6,34,Ratchanok_Intanon_Pusarla_V._Sindhu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set1,14,6,back_court_drive,Top,val,train,0.0,0.0,25865,25844,25883,25654,26182
34_1_14_7,34,Ratchanok_Intanon_Pusarla_V._Sindhu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set1,14,7,return_net,Bottom,val,train,0.0,1.0,25876,25865,25911,25654,26182
34_1_14_8,34,Ratchanok_Intanon_Pusarla_V._Sindhu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set1,14,8,net_shot,Top,val,train,0.0,1.0,25904,25876,25937,25654,26182
34_1_14_9,34,Ratchanok_Intanon_Pusarla_V._Sindhu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set1,14,9,cross_court_net_shot,Bottom,val,train,0.0,0.0,25930,25904,25966,25654,26182
34_1_14_10,34,Ratchanok_Intanon_Pusarla_V._Sindhu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set1,14,10,push,Top,val,train,0.0,0.0,25959,25930,26004,25654,26182
34_1_14_11,34,Ratchanok_Intanon_Pusarla_V._Sindhu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set1,14,11,passive_drop,Bottom,val,train,0.0,0.0,25997,25959,26035,25654,26182
34_1_14_12,34,Ratchanok_Intanon_Pusarla_V._Sindhu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set1,14,12,lob,Top,val,train,0.0,0.0,26028,25997,26070,25654,26182
34_1_14_13,34,Ratchanok_Intanon_Pusarla_V._Sindhu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set1,14,13,clear,Bottom,val,train,1.0,0.0,26063,26028,26099,25654,26182
34_1_14_14,34,Ratchanok_Intanon_Pusarla_V._Sindhu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set1,14,14,drop,Top,val,train,1.0,0.0,26092,26063,26107,25654,26182
34_1_15_1,34,Ratchanok_Intanon_Pusarla_V._Sindhu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set1,15,1,unknown,Top,,train,,,26922,26907,26957,26862,27209
34_1_15_2,34,Ratchanok_Intanon_Pusarla_V._Sindhu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set1,15,2,push,Bottom,val,train,0.0,0.0,26950,26922,26982,26862,27209
34_1_15_3,34,Ratchanok_Intanon_Pusarla_V._Sindhu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set1,15,3,clear,Top,val,train,1.0,0.0,26975,26950,27024,26862,27209
34_1_15_4,34,Ratchanok_Intanon_Pusarla_V._Sindhu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set1,15,4,smash,Bottom,val,train,0.0,0.0,27017,26975,27038,26862,27209
34_1_15_5,34,Ratchanok_Intanon_Pusarla_V._Sindhu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set1,15,5,return_net,Top,val,train,0.0,1.0,27031,27017,27062,26862,27209
34_1_15_6,34,Ratchanok_Intanon_Pusarla_V._Sindhu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set1,15,6,push,Bottom,val,train,0.0,0.0,27055,27031,27077,26862,27209
34_1_15_7,34,Ratchanok_Intanon_Pusarla_V._Sindhu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set1,15,7,clear,Top,val,train,0.0,1.0,27070,27055,27109,26862,27209
34_1_15_8,34,Ratchanok_Intanon_Pusarla_V._Sindhu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set1,15,8,smash,Bottom,val,train,1.0,0.0,27102,27070,27126,26862,27209
34_1_15_9,34,Ratchanok_Intanon_Pusarla_V._Sindhu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set1,15,9,return_net,Top,val,train,0.0,0.0,27119,27102,27134,26862,27209
34_1_16_1,34,Ratchanok_Intanon_Pusarla_V._Sindhu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set1,16,1,long_service,Bottom,val,train,0.0,0.0,28092,28077,28144,28032,28881
34_1_16_2,34,Ratchanok_Intanon_Pusarla_V._Sindhu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set1,16,2,smash,Top,val,train,0.0,0.0,28155,28110,28176,28032,28881
34_1_16_3,34,Ratchanok_Intanon_Pusarla_V._Sindhu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set1,16,3,defensive_return_drive,Bottom,val,train,0.0,0.0,28169,28155,28196,28032,28881
34_1_16_4,34,Ratchanok_Intanon_Pusarla_V._Sindhu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set1,16,4,drive,Top,val,train,0.0,0.0,28189,28169,28212,28032,28881
34_1_16_5,34,Ratchanok_Intanon_Pusarla_V._Sindhu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set1,16,5,defensive_return_drive,Bottom,val,train,0.0,1.0,28205,28189,28240,28032,28881
34_1_16_6,34,Ratchanok_Intanon_Pusarla_V._Sindhu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set1,16,6,clear,Top,val,train,0.0,0.0,28233,28205,28276,28032,28881
34_1_16_7,34,Ratchanok_Intanon_Pusarla_V._Sindhu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set1,16,7,clear,Bottom,val,train,1.0,0.0,28269,28233,28315,28032,28881
34_1_16_8,34,Ratchanok_Intanon_Pusarla_V._Sindhu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set1,16,8,smash,Top,val,train,0.0,0.0,28308,28269,28331,28032,28881
34_1_16_9,34,Ratchanok_Intanon_Pusarla_V._Sindhu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set1,16,9,return_net,Bottom,val,train,0.0,0.0,28324,28308,28362,28032,28881
34_1_16_10,34,Ratchanok_Intanon_Pusarla_V._Sindhu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set1,16,10,lob,Top,val,train,0.0,1.0,28355,28324,28397,28032,28881
34_1_16_11,34,Ratchanok_Intanon_Pusarla_V._Sindhu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set1,16,11,wrist_smash,Bottom,val,train,0.0,0.0,28390,28355,28417,28032,28881
34_1_16_12,34,Ratchanok_Intanon_Pusarla_V._Sindhu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set1,16,12,defensive_return_lob,Top,val,train,0.0,0.0,28410,28390,28447,28032,28881
34_1_16_13,34,Ratchanok_Intanon_Pusarla_V._Sindhu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set1,16,13,smash,Bottom,val,train,1.0,0.0,28440,28410,28462,28032,28881
34_1_16_14,34,Ratchanok_Intanon_Pusarla_V._Sindhu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set1,16,14,return_net,Top,val,train,0.0,1.0,28455,28440,28487,28032,28881
34_1_16_15,34,Ratchanok_Intanon_Pusarla_V._Sindhu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set1,16,15,lob,Bottom,val,train,0.0,0.0,28480,28455,28520,28032,28881
34_1_16_16,34,Ratchanok_Intanon_Pusarla_V._Sindhu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set1,16,16,passive_drop,Top,val,train,0.0,1.0,28513,28480,28542,28032,28881
34_1_16_17,34,Ratchanok_Intanon_Pusarla_V._Sindhu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set1,16,17,cross_court_net_shot,Bottom,val,train,0.0,1.0,28535,28513,28574,28032,28881
34_1_16_18,34,Ratchanok_Intanon_Pusarla_V._Sindhu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set1,16,18,lob,Top,val,train,0.0,1.0,28567,28535,28619,28032,28881
34_1_16_19,34,Ratchanok_Intanon_Pusarla_V._Sindhu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set1,16,19,drop,Bottom,val,train,1.0,0.0,28615,28570,28646,28032,28881
34_1_16_20,34,Ratchanok_Intanon_Pusarla_V._Sindhu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set1,16,20,net_shot,Top,val,train,0.0,1.0,28639,28615,28677,28032,28881
34_1_16_21,34,Ratchanok_Intanon_Pusarla_V._Sindhu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set1,16,21,lob,Bottom,val,train,0.0,0.0,28670,28639,28722,28032,28881
34_1_16_22,34,Ratchanok_Intanon_Pusarla_V._Sindhu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set1,16,22,clear,Top,val,train,1.0,0.0,28722,28677,28765,28032,28881
34_1_16_23,34,Ratchanok_Intanon_Pusarla_V._Sindhu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set1,16,23,drop,Bottom,val,train,1.0,0.0,28758,28722,28798,28032,28881
34_1_16_24,34,Ratchanok_Intanon_Pusarla_V._Sindhu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set1,16,24,net_shot,Top,val,train,0.0,0.0,28791,28758,28806,28032,28881
34_1_17_1,34,Ratchanok_Intanon_Pusarla_V._Sindhu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set1,17,1,long_service,Bottom,val,train,0.0,0.0,29519,29504,29571,29459,29670
34_1_17_2,34,Ratchanok_Intanon_Pusarla_V._Sindhu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set1,17,2,smash,Top,val,train,0.0,0.0,29580,29535,29595,29459,29670
34_1_18_1,34,Ratchanok_Intanon_Pusarla_V._Sindhu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set1,18,1,unknown,Top,,train,,,30169,30154,30210,30109,30336
34_1_18_2,34,Ratchanok_Intanon_Pusarla_V._Sindhu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set1,18,2,push,Bottom,val,train,0.0,1.0,30203,30169,30240,30109,30336
34_1_18_3,34,Ratchanok_Intanon_Pusarla_V._Sindhu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set1,18,3,smash,Top,val,train,1.0,0.0,30233,30203,30253,30109,30336
34_1_18_4,34,Ratchanok_Intanon_Pusarla_V._Sindhu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set1,18,4,return_net,Bottom,val,train,0.0,1.0,30246,30233,30261,30109,30336
34_1_19_1,34,Ratchanok_Intanon_Pusarla_V._Sindhu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set1,19,1,long_service,Bottom,val,train,0.0,0.0,32275,32260,32327,32215,32910
34_1_19_2,34,Ratchanok_Intanon_Pusarla_V._Sindhu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set1,19,2,smash,Top,val,train,0.0,0.0,32337,32292,32360,32215,32910
34_1_19_3,34,Ratchanok_Intanon_Pusarla_V._Sindhu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set1,19,3,return_net,Bottom,val,train,0.0,0.0,32353,32337,32390,32215,32910
34_1_19_4,34,Ratchanok_Intanon_Pusarla_V._Sindhu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set1,19,4,lob,Top,val,train,0.0,1.0,32383,32353,32435,32215,32910
34_1_19_5,34,Ratchanok_Intanon_Pusarla_V._Sindhu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set1,19,5,smash,Bottom,val,train,1.0,0.0,32429,32384,32454,32215,32910
34_1_19_6,34,Ratchanok_Intanon_Pusarla_V._Sindhu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set1,19,6,return_net,Top,val,train,0.0,0.0,32447,32429,32482,32215,32910
34_1_19_7,34,Ratchanok_Intanon_Pusarla_V._Sindhu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set1,19,7,push,Bottom,val,train,0.0,1.0,32475,32447,32514,32215,32910
34_1_19_8,34,Ratchanok_Intanon_Pusarla_V._Sindhu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set1,19,8,drop,Top,val,train,1.0,0.0,32507,32475,32540,32215,32910
34_1_19_9,34,Ratchanok_Intanon_Pusarla_V._Sindhu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set1,19,9,lob,Bottom,val,train,0.0,1.0,32533,32507,32575,32215,32910
34_1_19_10,34,Ratchanok_Intanon_Pusarla_V._Sindhu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set1,19,10,passive_drop,Top,val,train,0.0,0.0,32568,32533,32599,32215,32910
34_1_19_11,34,Ratchanok_Intanon_Pusarla_V._Sindhu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set1,19,11,net_shot,Bottom,val,train,0.0,0.0,32592,32568,32633,32215,32910
34_1_19_12,34,Ratchanok_Intanon_Pusarla_V._Sindhu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set1,19,12,lob,Top,val,train,0.0,1.0,32626,32592,32678,32215,32910
34_1_19_13,34,Ratchanok_Intanon_Pusarla_V._Sindhu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set1,19,13,clear,Bottom,val,train,1.0,0.0,32675,32630,32718,32215,32910
34_1_19_14,34,Ratchanok_Intanon_Pusarla_V._Sindhu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set1,19,14,smash,Top,val,train,0.0,0.0,32711,32675,32736,32215,32910
34_1_19_15,34,Ratchanok_Intanon_Pusarla_V._Sindhu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set1,19,15,defensive_return_drive,Bottom,val,train,0.0,0.0,32729,32711,32767,32215,32910
34_1_19_16,34,Ratchanok_Intanon_Pusarla_V._Sindhu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set1,19,16,clear,Top,val,train,0.0,1.0,32760,32729,32801,32215,32910
34_1_19_17,34,Ratchanok_Intanon_Pusarla_V._Sindhu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set1,19,17,clear,Bottom,val,train,0.0,0.0,32794,32760,32827,32215,32910
34_1_19_18,34,Ratchanok_Intanon_Pusarla_V._Sindhu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set1,19,18,unknown,Top,,train,,,32820,32794,32835,32215,32910
34_1_20_1,34,Ratchanok_Intanon_Pusarla_V._Sindhu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set1,20,1,unknown,Top,,train,,,33652,33637,33659,33592,33807
34_1_20_3,34,Ratchanok_Intanon_Pusarla_V._Sindhu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set1,20,3,net_shot,Top,val,train,0.0,0.0,33664,33652,33700,33592,33807
34_1_20_4,34,Ratchanok_Intanon_Pusarla_V._Sindhu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set1,20,4,push,Bottom,val,train,0.0,1.0,33693,33664,33724,33592,33807
34_1_20_5,34,Ratchanok_Intanon_Pusarla_V._Sindhu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set1,20,5,smash,Top,val,train,1.0,0.0,33717,33693,33732,33592,33807
34_1_21_1,34,Ratchanok_Intanon_Pusarla_V._Sindhu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set1,21,1,unknown,Top,,train,,,34502,34487,34554,34442,34686
34_1_21_2,34,Ratchanok_Intanon_Pusarla_V._Sindhu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set1,21,2,smash,Bottom,val,train,0.0,0.0,34584,34539,34603,34442,34686
34_1_21_3,34,Ratchanok_Intanon_Pusarla_V._Sindhu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set1,21,3,return_net,Top,val,train,0.0,0.0,34596,34584,34611,34442,34686
34_1_22_1,34,Ratchanok_Intanon_Pusarla_V._Sindhu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set1,22,1,unknown,Bottom,,train,,,35559,35544,35611,35499,35825
34_1_22_2,34,Ratchanok_Intanon_Pusarla_V._Sindhu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set1,22,2,drop,Top,val,train,0.0,0.0,35665,35620,35695,35499,35825
34_1_22_3,34,Ratchanok_Intanon_Pusarla_V._Sindhu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set1,22,3,lob,Bottom,val,train,0.0,1.0,35688,35665,35728,35499,35825
34_1_22_4,34,Ratchanok_Intanon_Pusarla_V._Sindhu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set1,22,4,back_court_drive,Top,val,train,0.0,0.0,35721,35688,35742,35499,35825
34_1_22_5,34,Ratchanok_Intanon_Pusarla_V._Sindhu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set1,22,5,return_net,Bottom,val,train,0.0,1.0,35735,35721,35750,35499,35825
34_1_23_1,34,Ratchanok_Intanon_Pusarla_V._Sindhu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set1,23,1,unknown,Top,,train,,,36174,36159,36207,36114,36521
34_1_23_2,34,Ratchanok_Intanon_Pusarla_V._Sindhu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set1,23,2,net_shot,Bottom,val,train,0.0,0.0,36200,36174,36234,36114,36521
34_1_23_3,34,Ratchanok_Intanon_Pusarla_V._Sindhu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set1,23,3,lob,Top,val,train,0.0,1.0,36227,36200,36276,36114,36521
34_1_23_4,34,Ratchanok_Intanon_Pusarla_V._Sindhu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set1,23,4,smash,Bottom,val,train,1.0,0.0,36269,36227,36293,36114,36521
34_1_23_5,34,Ratchanok_Intanon_Pusarla_V._Sindhu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set1,23,5,return_net,Top,val,train,0.0,1.0,36286,36269,36319,36114,36521
34_1_23_6,34,Ratchanok_Intanon_Pusarla_V._Sindhu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set1,23,6,net_shot,Bottom,val,train,0.0,1.0,36312,36286,36349,36114,36521
34_1_23_7,34,Ratchanok_Intanon_Pusarla_V._Sindhu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set1,23,7,lob,Top,val,train,0.0,0.0,36342,36312,36383,36114,36521
34_1_23_8,34,Ratchanok_Intanon_Pusarla_V._Sindhu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set1,23,8,clear,Bottom,val,train,1.0,0.0,36376,36342,36423,36114,36521
34_1_23_9,34,Ratchanok_Intanon_Pusarla_V._Sindhu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set1,23,9,smash,Top,val,train,0.0,0.0,36416,36376,36438,36114,36521
34_1_23_10,34,Ratchanok_Intanon_Pusarla_V._Sindhu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set1,23,10,return_net,Bottom,val,train,0.0,1.0,36431,36416,36446,36114,36521
34_1_24_1,34,Ratchanok_Intanon_Pusarla_V._Sindhu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set1,24,1,unknown,Top,,train,,,37031,37016,37038,36971,37623
34_1_24_3,34,Ratchanok_Intanon_Pusarla_V._Sindhu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set1,24,3,clear,Top,val,train,0.0,0.0,37047,37031,37087,36971,37623
34_1_24_4,34,Ratchanok_Intanon_Pusarla_V._Sindhu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set1,24,4,wrist_smash,Bottom,val,train,0.0,0.0,37080,37047,37104,36971,37623
34_1_24_5,34,Ratchanok_Intanon_Pusarla_V._Sindhu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set1,24,5,return_net,Top,val,train,0.0,1.0,37097,37080,37132,36971,37623
34_1_24_6,34,Ratchanok_Intanon_Pusarla_V._Sindhu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set1,24,6,cross_court_net_shot,Bottom,val,train,0.0,0.0,37125,37097,37160,36971,37623
34_1_24_7,34,Ratchanok_Intanon_Pusarla_V._Sindhu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set1,24,7,lob,Top,val,train,0.0,0.0,37153,37125,37205,36971,37623
34_1_24_8,34,Ratchanok_Intanon_Pusarla_V._Sindhu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set1,24,8,clear,Bottom,val,train,1.0,0.0,37206,37161,37240,36971,37623
34_1_24_9,34,Ratchanok_Intanon_Pusarla_V._Sindhu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set1,24,9,drop,Top,val,train,0.0,0.0,37233,37206,37262,36971,37623
34_1_24_10,34,Ratchanok_Intanon_Pusarla_V._Sindhu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set1,24,10,net_shot,Bottom,val,train,0.0,0.0,37255,37233,37291,36971,37623
34_1_24_11,34,Ratchanok_Intanon_Pusarla_V._Sindhu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set1,24,11,lob,Top,val,train,0.0,1.0,37284,37255,37331,36971,37623
34_1_24_12,34,Ratchanok_Intanon_Pusarla_V._Sindhu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set1,24,12,clear,Bottom,val,train,1.0,0.0,37324,37284,37368,36971,37623
34_1_24_13,34,Ratchanok_Intanon_Pusarla_V._Sindhu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set1,24,13,clear,Top,val,train,0.0,0.0,37361,37324,37395,36971,37623
34_1_24_14,34,Ratchanok_Intanon_Pusarla_V._Sindhu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set1,24,14,clear,Bottom,val,train,1.0,0.0,37388,37361,37423,36971,37623
34_1_24_15,34,Ratchanok_Intanon_Pusarla_V._Sindhu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set1,24,15,drop,Top,val,train,0.0,0.0,37416,37388,37448,36971,37623
34_1_24_16,34,Ratchanok_Intanon_Pusarla_V._Sindhu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set1,24,16,lob,Bottom,val,train,0.0,0.0,37441,37416,37481,36971,37623
34_1_24_17,34,Ratchanok_Intanon_Pusarla_V._Sindhu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set1,24,17,drop,Top,val,train,1.0,0.0,37474,37441,37505,36971,37623
34_1_24_18,34,Ratchanok_Intanon_Pusarla_V._Sindhu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set1,24,18,net_shot,Bottom,val,train,0.0,1.0,37498,37474,37540,36971,37623
34_1_24_19,34,Ratchanok_Intanon_Pusarla_V._Sindhu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set1,24,19,lob,Top,val,train,0.0,0.0,37533,37498,37548,36971,37623
34_1_25_1,34,Ratchanok_Intanon_Pusarla_V._Sindhu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set1,25,1,long_service,Bottom,val,train,0.0,0.0,38337,38322,38389,38277,38537
34_1_25_2,34,Ratchanok_Intanon_Pusarla_V._Sindhu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set1,25,2,smash,Top,val,train,0.0,0.0,38399,38354,38420,38277,38537
34_1_25_3,34,Ratchanok_Intanon_Pusarla_V._Sindhu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set1,25,3,defensive_return_drive,Bottom,val,train,0.0,0.0,38413,38399,38441,38277,38537
34_1_25_4,34,Ratchanok_Intanon_Pusarla_V._Sindhu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set1,25,4,smash,Top,val,train,0.0,0.0,38434,38413,38454,38277,38537
34_1_25_5,34,Ratchanok_Intanon_Pusarla_V._Sindhu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set1,25,5,return_net,Bottom,val,train,0.0,1.0,38447,38434,38462,38277,38537
34_1_26_1,34,Ratchanok_Intanon_Pusarla_V._Sindhu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set1,26,1,unknown,Top,,train,,,39106,39091,39158,39046,39689
34_1_26_2,34,Ratchanok_Intanon_Pusarla_V._Sindhu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set1,26,2,clear,Bottom,val,train,0.0,0.0,39161,39116,39195,39046,39689
34_1_26_3,34,Ratchanok_Intanon_Pusarla_V._Sindhu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set1,26,3,drop,Top,val,train,1.0,0.0,39188,39161,39218,39046,39689
34_1_26_4,34,Ratchanok_Intanon_Pusarla_V._Sindhu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set1,26,4,lob,Bottom,val,train,0.0,1.0,39211,39188,39250,39046,39689
34_1_26_5,34,Ratchanok_Intanon_Pusarla_V._Sindhu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set1,26,5,back_court_drive,Top,val,train,0.0,0.0,39243,39211,39262,39046,39689
34_1_26_6,34,Ratchanok_Intanon_Pusarla_V._Sindhu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set1,26,6,return_net,Bottom,val,train,0.0,1.0,39255,39243,39284,39046,39689
